"","Measurement.Time","Value"
"319",2017-11-20,23.44025
"320",2017-11-20,24.233
"321",2017-11-20,23.96575
"322",2017-11-20,23.86975
"323",2017-11-20,24.2555
"324",2017-11-20,23.34175
"325",2017-11-20,23.3435
"326",2017-11-20,22.95725
"327",2017-11-20,21.66425
"328",2017-11-20,22.43325
"329",2017-11-20,20.7835
"330",2017-11-20,20.28425
"331",2017-11-20,20.28525
"332",2017-11-20,20.40475
"333",2017-11-20,20.99875
"334",2017-11-20,20.0195
"335",2017-11-20,19.85325
"336",2017-11-20,19.78225
"337",2017-11-21,19.6395
"338",2017-11-21,19.42475
"339",2017-11-21,19.23425
"340",2017-11-21,19.42475
"341",2017-11-21,19.258
"342",2017-11-21,19.23425
"343",2017-11-21,19.13925
"344",2017-11-21,19.0915
"345",2017-11-21,19.044
"346",2017-11-21,18.854
"347",2017-11-21,18.61625
"348",2017-11-21,18.92525
"349",2017-11-21,18.497
"350",2017-11-21,18.5925
"351",2017-11-21,18.283
"352",2017-11-21,18.35475
"353",2017-11-21,18.40225
"354",2017-11-21,18.735
"355",2017-11-21,19.25825
"356",2017-11-21,19.44875
"357",2017-11-21,19.71075
"358",2017-11-21,19.9965
"359",2017-11-21,20.3775
"360",2017-11-21,20.6625
"361",2017-11-21,21.378
"362",2017-11-21,21.78475
"363",2017-11-21,22.28675
"364",2017-11-21,22.28675
"365",2017-11-21,22.9085
"366",2017-11-21,23.60775
"367",2017-11-21,23.803
"368",2017-11-21,23.41625
"369",2017-11-21,24.20725
"370",2017-11-21,24.522
"371",2017-11-21,24.838
"372",2017-11-21,24.2815
"373",2017-11-21,24.25925
"374",2017-11-21,23.4365
"375",2017-11-21,23.5345
"376",2017-11-21,22.81975
"377",2017-11-21,20.56725
"378",2017-11-21,20.44925
"379",2017-11-21,20.28325
"380",2017-11-21,20.02225
"381",2017-11-21,19.881
"382",2017-11-21,20.6895
"383",2017-11-21,20.1385
"384",2017-11-21,19.639
"385",2017-11-22,19.544
"386",2017-11-22,19.40125
"387",2017-11-22,19.13925
"388",2017-11-22,19.16325
"389",2017-11-22,19.06825
"390",2017-11-22,18.949
"391",2017-11-22,18.878
"392",2017-11-22,18.80675
"393",2017-11-22,18.73525
"394",2017-11-22,18.616
"395",2017-11-22,18.8775
"396",2017-11-22,18.71125
"397",2017-11-22,18.33075
"398",2017-11-22,18.35425
"399",2017-11-22,18.307
"400",2017-11-22,18.16425
"401",2017-11-22,18.378
"402",2017-11-22,18.47325
"403",2017-11-22,19.21075
"404",2017-11-22,19.32975
"405",2017-11-22,19.568
"406",2017-11-22,19.7585
"407",2017-11-22,20.06775
"408",2017-11-22,20.377
"409",2017-11-22,20.949
"410",2017-11-22,21.8575
"411",2017-11-22,21.71275
"412",2017-11-22,22.047
"413",2017-11-22,22.26225
"414",2017-11-22,22.7655
"415",2017-11-22,23.3175
"416",2017-11-22,23.6075
"417",2017-11-22,23.36575
"418",2017-11-22,21.4985
"419",2017-11-22,22.66875
"420",2017-11-22,23.55775
"421",2017-11-22,24.54625
"422",2017-11-22,23.99025
"423",2017-11-22,23.14925
"424",2017-11-22,21.954
"425",2017-11-22,19.94825
"426",2017-11-22,19.47275
"427",2017-11-22,19.402
"428",2017-11-22,19.355
"429",2017-11-22,19.379
"430",2017-11-22,19.3315
"431",2017-11-22,19.8785
"432",2017-11-22,19.3055
"433",2017-11-23,18.83025
"434",2017-11-23,18.8065
"435",2017-11-23,18.64
"436",2017-11-23,18.30675
"437",2017-11-23,18.1165
"438",2017-11-23,18.0215
"439",2017-11-23,17.99775
"440",2017-11-23,18.0215
"441",2017-11-23,18.04525
"442",2017-11-23,18.04525
"443",2017-11-23,17.974
"444",2017-11-23,18.0215
"445",2017-11-23,17.95025
"446",2017-11-23,17.974
"447",2017-11-23,17.974
"448",2017-11-23,18.069
"449",2017-11-23,18.164
"450",2017-11-23,18.521
"451",2017-11-23,18.854
"452",2017-11-23,19.09175
"453",2017-11-23,19.47225
"454",2017-11-23,19.7585
"455",2017-11-23,19.8295
"456",2017-11-23,20.23425
"457",2017-11-23,20.067
"458",2017-11-23,21.04425
"459",2017-11-23,21.978
"460",2017-11-23,21.68875
"461",2017-11-23,21.927
"462",2017-11-23,22.45325
"463",2017-11-23,22.6695
"464",2017-11-23,23.463
"465",2017-11-23,23.5355
"466",2017-11-23,23.391
"467",2017-11-23,23.77425
"468",2017-11-23,21.26275
"469",2017-11-23,21.355
"470",2017-11-23,21.18725
"471",2017-11-23,20.73475
"472",2017-11-23,20.6165
"473",2017-11-23,18.40225
"474",2017-11-23,18.40175
"475",2017-11-23,18.4735
