"","Measurement.Time","Value","Loc"
"3844",2018-02-02,18.40225,"PC"
"3845",2018-02-02,18.21175,"PC"
"3846",2018-02-02,18.0215,"PC"
"3847",2018-02-02,17.76,"PC"
"3848",2018-02-02,17.59375,"PC"
"3849",2018-02-02,17.52225,"PC"
"3850",2018-02-02,17.45075,"PC"
"3851",2018-02-02,17.40325,"PC"
"3852",2018-02-02,17.28425,"PC"
"3853",2018-02-02,17.47475,"PC"
"3854",2018-02-02,17.47425,"PC"
"3855",2018-02-02,17.52225,"PC"
"3856",2018-02-02,18.093,"PC"
"3857",2018-02-02,18.30675,"PC"
"3858",2018-02-02,18.47325,"PC"
"3859",2018-02-02,18.6395,"PC"
"3860",2018-02-02,18.82975,"PC"
"3861",2018-02-02,18.94875,"PC"
"3862",2018-02-02,19.02,"PC"
"3863",2018-02-02,19.044,"PC"
"3864",2018-02-02,19.1155,"PC"
"3865",2018-02-02,19.187,"PC"
"3866",2018-02-02,19.25825,"PC"
"3867",2018-02-02,19.0915,"PC"
"3868",2018-02-02,18.7825,"PC"
"3869",2018-02-02,18.42575,"PC"
"3870",2018-02-02,18.2595,"PC"
"3871",2018-02-02,18.16425,"PC"
"3872",2018-02-02,17.11725,"PC"
"3873",2018-02-02,16.92675,"PC"
"3874",2018-02-02,15.855,"PC"
"3875",2018-02-02,16.18825,"PC"
"3876",2018-02-02,16.8075,"PC"
"3877",2018-02-02,16.47425,"PC"
"3878",2018-02-02,16.474,"PC"
"3879",2018-02-02,16.379,"PC"
"3880",2018-02-02,16.28375,"PC"
"3881",2018-02-02,16.308,"PC"
"3882",2018-02-02,16.28425,"PC"
"3883",2018-02-02,16.54625,"PC"
"3884",2018-02-02,17.40275,"PC"
"3885",2018-02-02,18.4495,"PC"
"3886",2018-02-02,18.47325,"PC"
"3887",2018-02-02,18.61575,"PC"
"3888",2018-02-02,18.63975,"PC"
"3889",2018-02-03,18.6635,"PC"
"3890",2018-02-03,18.61575,"PC"
"3891",2018-02-03,18.616,"PC"
"3892",2018-02-03,18.59225,"PC"
"3893",2018-02-03,18.402,"PC"
"3894",2018-02-03,18.3785,"PC"
"3895",2018-02-03,18.21175,"PC"
"3896",2018-02-03,18.02125,"PC"
"3897",2018-02-03,17.78375,"PC"
"3898",2018-02-03,17.64125,"PC"
"3899",2018-02-03,17.06925,"PC"
"3900",2018-02-03,16.807,"PC"
"3901",2018-02-03,17.18875,"PC"
"3902",2018-02-03,17.332,"PC"
"3903",2018-02-03,17.4745,"PC"
"3904",2018-02-03,17.54625,"PC"
"3905",2018-02-03,17.665,"PC"
"3906",2018-02-03,17.92625,"PC"
"3907",2018-02-03,18.21175,"PC"
"3908",2018-02-03,18.47325,"PC"
"3909",2018-02-03,18.71125,"PC"
"3910",2018-02-03,18.973,"PC"
"3911",2018-02-03,19.09175,"PC"
"3912",2018-02-03,19.35325,"PC"
"3913",2018-02-03,19.51975,"PC"
"3914",2018-02-03,19.71025,"PC"
"3915",2018-02-03,19.92425,"PC"
"3916",2018-02-03,20.186,"PC"
"3917",2018-02-03,20.56725,"PC"
"3918",2018-02-03,20.37675,"PC"
"3919",2018-02-03,20.25775,"PC"
"3920",2018-02-03,20.30525,"PC"
"3921",2018-02-03,19.30575,"PC"
"3922",2018-02-03,17.56925,"PC"
"3923",2018-02-03,17.59325,"PC"
"3924",2018-02-03,17.28425,"PC"
"3925",2018-02-03,17.26025,"PC"
"3926",2018-02-03,17.30775,"PC"
"3927",2018-02-03,17.141,"PC"
"3928",2018-02-03,17.022,"PC"
"3929",2018-02-03,16.85575,"PC"
"3930",2018-02-03,16.83175,"PC"
"3931",2018-02-03,16.9985,"PC"
"3932",2018-02-03,17.2365,"PC"
"3933",2018-02-03,18.069,"PC"
"3934",2018-02-03,18.92525,"PC"
"3935",2018-02-03,19.258,"PC"
"3936",2018-02-03,19.30575,"PC"
"3937",2018-02-04,19.25825,"PC"
"3938",2018-02-04,19.21075,"PC"
"3939",2018-02-04,19.187,"PC"
"3940",2018-02-04,19.13925,"PC"
"3941",2018-02-04,19.09175,"PC"
"3942",2018-02-04,19.06775,"PC"
"3943",2018-02-04,18.9725,"PC"
"3944",2018-02-04,18.90125,"PC"
"3945",2018-02-04,18.87725,"PC"
"3946",2018-02-04,18.7585,"PC"
"3947",2018-02-04,18.87725,"PC"
"3948",2018-02-04,18.5685,"PC"
"3949",2018-02-04,17.80575,"PC"
"3950",2018-02-04,17.0435,"PC"
"3951",2018-02-04,17.21075,"PC"
"3952",2018-02-04,17.44875,"PC"
"3953",2018-02-04,17.97375,"PC"
"3954",2018-02-04,18.616,"PC"
"3955",2018-02-04,18.54475,"PC"
"3956",2018-02-04,18.616,"PC"
"3957",2018-02-04,18.78225,"PC"
"3958",2018-02-04,19.02025,"PC"
"3959",2018-02-04,19.32925,"PC"
"3960",2018-02-04,19.56725,"PC"
"3961",2018-02-04,19.70975,"PC"
"3962",2018-02-04,19.853,"PC"
"3963",2018-02-04,19.9955,"PC"
"3964",2018-02-04,20.25775,"PC"
"3965",2018-02-04,20.853,"PC"
"3966",2018-02-04,21.33,"PC"
"3967",2018-02-04,21.7845,"PC"
"3968",2018-02-04,21.45025,"PC"
"3969",2018-02-04,21.3065,"PC"
"3970",2018-02-04,21.06775,"PC"
"3971",2018-02-04,19.56775,"PC"
"3972",2018-02-04,17.06875,"PC"
"3973",2018-02-04,16.926,"PC"
"3974",2018-02-04,15.9735,"PC"
"3975",2018-02-04,16.2585,"PC"
"3976",2018-02-04,16.7825,"PC"
"3977",2018-02-04,16.4495,"PC"
"3978",2018-02-04,15.4485,"PC"
"3979",2018-02-04,15.63975,"PC"
"3980",2018-02-04,15.56825,"PC"
"3981",2018-02-04,16.2125,"PC"
"3982",2018-02-04,17.688,"PC"
"3983",2018-02-04,18.83025,"PC"
"3984",2018-02-04,19.32925,"PC"
"3985",2018-02-05,19.068,"PC"
"3986",2018-02-05,19.09175,"PC"
"3987",2018-02-05,19.06775,"PC"
"3988",2018-02-05,18.9725,"PC"
"3989",2018-02-05,18.8775,"PC"
"3990",2018-02-05,18.85375,"PC"
"3991",2018-02-05,18.7825,"PC"
"3992",2018-02-05,18.6635,"PC"
"3993",2018-02-05,18.521,"PC"
"3994",2018-02-05,18.44975,"PC"
"3995",2018-02-05,18.30675,"PC"
"3996",2018-02-05,18.21175,"PC"
"3997",2018-02-05,18.11675,"PC"
"3998",2018-02-05,18.0215,"PC"
"3999",2018-02-05,17.4015,"PC"
"4000",2018-02-05,16.568,"PC"
"4001",2018-02-05,16.11525,"PC"
"4002",2018-02-05,15.89975,"PC"
"4003",2018-02-05,16.472,"PC"
"4004",2018-02-05,17.7105,"PC"
"4005",2018-02-05,18.37825,"PC"
"4006",2018-02-05,18.5685,"PC"
"4007",2018-02-05,18.6875,"PC"
"4008",2018-02-05,19.2345,"PC"
"4009",2018-02-05,19.6865,"PC"
"4010",2018-02-05,19.9955,"PC"
"4011",2018-02-05,20.13825,"PC"
"4012",2018-02-05,20.305,"PC"
"4013",2018-02-05,20.47175,"PC"
"4014",2018-02-05,20.90075,"PC"
"4015",2018-02-05,21.40175,"PC"
"4016",2018-02-05,21.97525,"PC"
"4017",2018-02-05,21.78375,"PC"
"4018",2018-02-05,21.593,"PC"
"4019",2018-02-05,21.9045,"PC"
"4020",2018-02-05,21.593,"PC"
"4021",2018-02-05,18.9965,"PC"
"4022",2018-02-05,17.1405,"PC"
"4023",2018-02-05,16.997,"PC"
"4024",2018-02-05,16.211,"PC"
"4025",2018-02-05,15.78175,"PC"
"4026",2018-02-05,15.4715,"PC"
"4027",2018-02-05,15.54325,"PC"
"4028",2018-02-05,15.7105,"PC"
"4029",2018-02-05,15.94925,"PC"
"4030",2018-02-05,17.1635,"PC"
"4031",2018-02-05,18.2345,"PC"
"4032",2018-02-05,19.853,"PC"
"4033",2018-02-06,19.496,"PC"
"4034",2018-02-06,19.1155,"PC"
"4035",2018-02-06,19.35325,"PC"
"4036",2018-02-06,19.32975,"PC"
"4037",2018-02-06,19.21075,"PC"
"4038",2018-02-06,19.16325,"PC"
"4039",2018-02-06,19.1155,"PC"
"4040",2018-02-06,19.044,"PC"
"4041",2018-02-06,18.90125,"PC"
"4042",2018-02-06,18.82975,"PC"
"4043",2018-02-06,18.78225,"PC"
"4044",2018-02-06,18.735,"PC"
"4045",2018-02-06,18.6635,"PC"
"4046",2018-02-06,18.5205,"PC"
"4047",2018-02-06,18.49675,"PC"
"4048",2018-02-06,18.47325,"PC"
"4049",2018-02-06,17.9255,"PC"
"4050",2018-02-06,16.47325,"PC"
"4051",2018-02-06,16.3535,"PC"
"4052",2018-02-06,17.02075,"PC"
"4053",2018-02-06,17.355,"PC"
"4054",2018-02-06,18.35425,"PC"
"4055",2018-02-06,19.85275,"PC"
"4056",2018-02-06,20.091,"PC"
"4057",2018-02-06,20.13875,"PC"
"4058",2018-02-06,20.59125,"PC"
"4059",2018-02-06,20.9015,"PC"
"4060",2018-02-06,21.14025,"PC"
"4061",2018-02-06,21.28325,"PC"
"4062",2018-02-06,21.49775,"PC"
"4063",2018-02-06,21.71275,"PC"
"4064",2018-02-06,21.832,"PC"
"4065",2018-02-06,23.01,"PC"
"4066",2018-02-06,22.981,"PC"
"4067",2018-02-06,22.64475,"PC"
"4068",2018-02-06,22.71625,"PC"
"4069",2018-02-06,22.8605,"PC"
"4070",2018-02-06,23.391,"PC"
"4071",2018-02-06,21.52325,"PC"
"4072",2018-02-06,19.59325,"PC"
"4073",2018-02-06,19.25975,"PC"
"4074",2018-02-06,19.069,"PC"
"4075",2018-02-06,18.926,"PC"
"4076",2018-02-06,18.9495,"PC"
"4077",2018-02-06,18.973,"PC"
"4078",2018-02-06,19.2355,"PC"
"4079",2018-02-06,20.09375,"PC"
"4080",2018-02-06,21.188,"PC"
"4081",2018-02-07,21.85575,"PC"
"4082",2018-02-07,21.16375,"PC"
"4083",2018-02-07,20.42425,"PC"
"4084",2018-02-07,20.353,"PC"
"4085",2018-02-07,20.32925,"PC"
"4086",2018-02-07,20.30575,"PC"
"4087",2018-02-07,20.115,"PC"
"4088",2018-02-07,19.972,"PC"
"4089",2018-02-07,19.85275,"PC"
"4090",2018-02-07,19.924,"PC"
"4091",2018-02-07,19.90025,"PC"
"4092",2018-02-07,19.805,"PC"
"4093",2018-02-07,19.87675,"PC"
"4094",2018-02-07,20.06725,"PC"
"4095",2018-02-07,20.11475,"PC"
"4096",2018-02-07,20.1385,"PC"
"4097",2018-02-07,20.18625,"PC"
"4098",2018-02-07,19.8535,"PC"
"4099",2018-02-07,18.949,"PC"
"4100",2018-02-07,19.02075,"PC"
"4101",2018-02-07,18.92575,"PC"
"4102",2018-02-07,19.54475,"PC"
"4103",2018-02-07,20.18825,"PC"
"4104",2018-02-07,21.04475,"PC"
"4105",2018-02-07,22.21675,"PC"
"4106",2018-02-07,23.1085,"PC"
"4107",2018-02-07,23.0545,"PC"
"4108",2018-02-07,22.646,"PC"
"4109",2018-02-07,22.64725,"PC"
"4110",2018-02-07,22.647,"PC"
"4111",2018-02-07,22.62275,"PC"
"4112",2018-02-07,22.6955,"PC"
"4113",2018-02-07,22.5265,"PC"
"4114",2018-02-07,22.55025,"PC"
"4115",2018-02-07,23.83125,"PC"
"4116",2018-02-07,23.7495,"PC"
"4117",2018-02-07,23.5325,"PC"
"4118",2018-02-07,23.89525,"PC"
"4119",2018-02-07,23.31675,"PC"
"4120",2018-02-07,23.17225,"PC"
"4121",2018-02-07,22.74375,"PC"
"4122",2018-02-07,21.451,"PC"
"4123",2018-02-07,20.95025,"PC"
"4124",2018-02-07,20.592,"PC"
"4125",2018-02-07,20.44875,"PC"
"4126",2018-02-07,21.06975,"PC"
"4127",2018-02-07,21.88025,"PC"
"4128",2018-02-07,22.3335,"PC"
"4129",2018-02-08,22.38125,"PC"
"4130",2018-02-08,22.214,"PC"
"4131",2018-02-08,21.80825,"PC"
"4132",2018-02-08,21.21075,"PC"
"4133",2018-02-08,20.75825,"PC"
"4134",2018-02-08,20.56775,"PC"
"4135",2018-02-08,20.56775,"PC"
"4136",2018-02-08,20.4005,"PC"
"4137",2018-02-08,20.186,"PC"
"4138",2018-02-08,20.067,"PC"
"4139",2018-02-08,20.067,"PC"
"4140",2018-02-08,20.23375,"PC"
"4141",2018-02-08,20.401,"PC"
"4142",2018-02-08,20.353,"PC"
"4143",2018-02-08,20.4485,"PC"
"4144",2018-02-08,20.56725,"PC"
"4145",2018-02-08,20.73425,"PC"
"4146",2018-02-08,21.28225,"PC"
"4147",2018-02-08,21.4495,"PC"
"4148",2018-02-08,21.521,"PC"
"4149",2018-02-08,20.13975,"PC"
"4150",2018-02-08,19.59225,"PC"
"4151",2018-02-08,19.212,"PC"
"4152",2018-02-08,19.04525,"PC"
"4153",2018-02-08,19.83025,"PC"
"4154",2018-02-08,19.30725,"PC"
"4155",2018-02-08,21.35425,"PC"
"4156",2018-02-08,22.262,"PC"
"4157",2018-02-08,21.85575,"PC"
"4158",2018-02-08,21.8795,"PC"
"4159",2018-02-08,21.87975,"PC"
"4160",2018-02-08,21.95175,"PC"
"4161",2018-02-08,21.8565,"PC"
"4162",2018-02-08,21.737,"PC"
"4163",2018-02-08,21.68925,"PC"
"4164",2018-02-08,21.68925,"PC"
"4165",2018-02-08,21.66525,"PC"
"4166",2018-02-08,21.76025,"PC"
"4167",2018-02-08,21.9515,"PC"
"4168",2018-02-08,22.047,"PC"
"4169",2018-02-08,22.11825,"PC"
"4170",2018-02-08,22.09425,"PC"
"4171",2018-02-08,22.0225,"PC"
"4172",2018-02-08,21.95075,"PC"
"4173",2018-02-08,21.85525,"PC"
"4174",2018-02-08,21.736,"PC"
"4175",2018-02-08,21.6165,"PC"
"4176",2018-02-08,21.23475,"PC"
"4177",2018-02-09,21.21075,"PC"
"4178",2018-02-09,21.0915,"PC"
"4179",2018-02-09,20.996,"PC"
"4180",2018-02-09,20.68625,"PC"
"4181",2018-02-09,20.49575,"PC"
"4182",2018-02-09,20.186,"PC"
"4183",2018-02-09,19.97175,"PC"
"4184",2018-02-09,19.90025,"PC"
"4185",2018-02-09,19.85275,"PC"
"4186",2018-02-09,19.829,"PC"
"4187",2018-02-09,19.829,"PC"
"4188",2018-02-09,19.829,"PC"
"4189",2018-02-09,19.78125,"PC"
"4190",2018-02-09,19.805,"PC"
"4191",2018-02-09,19.853,"PC"
"4192",2018-02-09,19.94825,"PC"
"4193",2018-02-09,20.162,"PC"
"4194",2018-02-09,20.4955,"PC"
"4195",2018-02-09,20.59075,"PC"
"4196",2018-02-09,20.54325,"PC"
"4197",2018-02-09,20.44825,"PC"
"4198",2018-02-09,19.9485,"PC"
"4199",2018-02-09,20.139,"PC"
"4200",2018-02-09,19.71075,"PC"
"4201",2018-02-09,20.4495,"PC"
"4202",2018-02-09,20.45,"PC"
"4203",2018-02-09,20.95125,"PC"
"4204",2018-02-09,21.284,"PC"
"4205",2018-02-09,21.66625,"PC"
"4206",2018-02-09,23.05475,"PC"
"4207",2018-02-09,23.10275,"PC"
"4208",2018-02-09,23.05475,"PC"
"4209",2018-02-09,23.07925,"PC"
"4210",2018-02-09,22.9115,"PC"
"4211",2018-02-09,22.76875,"PC"
"4212",2018-02-09,22.6975,"PC"
"4213",2018-02-09,22.60075,"PC"
"4214",2018-02-09,22.43225,"PC"
"4215",2018-02-09,22.23825,"PC"
"4216",2018-02-09,22.57575,"PC"
"4217",2018-02-09,22.16625,"PC"
"4218",2018-02-09,22.18975,"PC"
"4219",2018-02-09,22.40525,"PC"
"4220",2018-02-09,22.3095,"PC"
"4221",2018-02-09,22.19,"PC"
"4222",2018-02-09,22.142,"PC"
"4223",2018-02-09,22.04675,"PC"
"4224",2018-02-09,22.02275,"PC"
"4225",2018-02-10,21.9035,"PC"
"4226",2018-02-10,21.54525,"PC"
"4227",2018-02-10,21.47325,"PC"
"4228",2018-02-10,21.35425,"PC"
"4229",2018-02-10,21.18725,"PC"
"4230",2018-02-10,20.49575,"PC"
"4231",2018-02-10,20.091,"PC"
"4232",2018-02-10,20.11475,"PC"
"4233",2018-02-10,20.1385,"PC"
"4234",2018-02-10,20.11475,"PC"
"4235",2018-02-10,20.0195,"PC"
"4236",2018-02-10,19.99575,"PC"
"4237",2018-02-10,19.9245,"PC"
"4238",2018-02-10,19.9005,"PC"
"4239",2018-02-10,19.829,"PC"
"4240",2018-02-10,19.90025,"PC"
"4241",2018-02-10,19.9005,"PC"
"4242",2018-02-10,20.353,"PC"
"4243",2018-02-10,20.7105,"PC"
"4244",2018-02-10,20.9005,"PC"
"4245",2018-02-10,20.99625,"PC"
"4246",2018-02-10,21.25875,"PC"
"4247",2018-02-10,21.6165,"PC"
"4248",2018-02-10,22.2615,"PC"
"4249",2018-02-10,22.19075,"PC"
"4250",2018-02-10,22.1195,"PC"
"4251",2018-02-10,21.66575,"PC"
"4252",2018-02-10,21.5705,"PC"
"4253",2018-02-10,22.69325,"PC"
"4254",2018-02-10,23.02875,"PC"
"4255",2018-02-10,22.98025,"PC"
"4256",2018-02-10,22.8125,"PC"
"4257",2018-02-10,22.64475,"PC"
"4258",2018-02-10,22.2145,"PC"
"4259",2018-02-10,21.808,"PC"
"4260",2018-02-10,21.3545,"PC"
"4261",2018-02-10,21.28275,"PC"
"4262",2018-02-10,21.2825,"PC"
"4263",2018-02-10,21.04375,"PC"
"4264",2018-02-10,20.85275,"PC"
"4265",2018-02-10,20.82925,"PC"
"4266",2018-02-10,21.044,"PC"
"4267",2018-02-10,21.02,"PC"
"4268",2018-02-10,21.02025,"PC"
"4269",2018-02-10,20.997,"PC"
"4270",2018-02-10,21.06825,"PC"
"4271",2018-02-10,20.8535,"PC"
"4272",2018-02-10,21.0205,"PC"
"4273",2018-02-11,20.92525,"PC"
"4274",2018-02-11,20.92525,"PC"
"4275",2018-02-11,20.7825,"PC"
"4276",2018-02-11,20.47225,"PC"
"4277",2018-02-11,19.99575,"PC"
"4278",2018-02-11,20.04325,"PC"
"4279",2018-02-11,19.59125,"PC"
"4280",2018-02-11,19.234,"PC"
"4281",2018-02-11,19.11525,"PC"
"4282",2018-02-11,19.0675,"PC"
"4283",2018-02-11,18.99625,"PC"
"4284",2018-02-11,18.90125,"PC"
"4285",2018-02-11,18.75875,"PC"
"4286",2018-02-11,18.63975,"PC"
"4287",2018-02-11,18.5685,"PC"
"4288",2018-02-11,18.521,"PC"
"4289",2018-02-11,18.521,"PC"
"4290",2018-02-11,18.66375,"PC"
"4291",2018-02-11,19.092,"PC"
"4292",2018-02-11,18.949,"PC"
"4293",2018-02-11,19.13925,"PC"
"4294",2018-02-11,19.591,"PC"
"4295",2018-02-11,19.56725,"PC"
"4296",2018-02-11,19.32975,"PC"
"4297",2018-02-11,19.258,"PC"
"4298",2018-02-11,19.13925,"PC"
"4299",2018-02-11,18.92525,"PC"
"4300",2018-02-11,18.66375,"PC"
"4301",2018-02-11,17.45,"PC"
"4302",2018-02-11,17.521,"PC"
"4303",2018-02-11,18.73525,"PC"
"4304",2018-02-11,20.0675,"PC"
"4305",2018-02-11,19.99575,"PC"
"4306",2018-02-11,19.972,"PC"
"4307",2018-02-11,19.97175,"PC"
"4308",2018-02-11,19.8765,"PC"
"4309",2018-02-11,19.73375,"PC"
"4310",2018-02-11,19.68625,"PC"
"4311",2018-02-11,19.54375,"PC"
"4312",2018-02-11,19.401,"PC"
"4313",2018-02-11,19.2585,"PC"
"4314",2018-02-11,19.0675,"PC"
"4315",2018-02-11,19.04375,"PC"
"4316",2018-02-11,18.78225,"PC"
"4317",2018-02-11,18.59225,"PC"
"4318",2018-02-11,18.40225,"PC"
"4319",2018-02-11,18.1405,"PC"
"4320",2018-02-11,18.2595,"PC"
"4321",2018-02-12,18.093,"PC"
"4322",2018-02-12,17.78375,"PC"
"4323",2018-02-12,17.4745,"PC"
"4324",2018-02-12,17.30775,"PC"
"4325",2018-02-12,17.308,"PC"
"4326",2018-02-12,17.4985,"PC"
"4327",2018-02-12,17.56975,"PC"
"4328",2018-02-12,17.83125,"PC"
"4329",2018-02-12,17.879,"PC"
"4330",2018-02-12,17.879,"PC"
"4331",2018-02-12,17.879,"PC"
"4332",2018-02-12,17.879,"PC"
"4333",2018-02-12,17.90275,"PC"
"4334",2018-02-12,17.87875,"PC"
"4335",2018-02-12,17.9265,"PC"
"4336",2018-02-12,17.736,"PC"
"4337",2018-02-12,17.4745,"PC"
"4338",2018-02-12,17.45075,"PC"
"4339",2018-02-12,17.40325,"PC"
"4340",2018-02-12,17.308,"PC"
"4341",2018-02-12,17.30775,"PC"
"4342",2018-02-12,17.617,"PC"
"4343",2018-02-12,18.0455,"PC"
"4344",2018-02-12,18.63975,"PC"
"4345",2018-02-12,18.92475,"PC"
"4346",2018-02-12,18.9965,"PC"
"4347",2018-02-12,19.18675,"PC"
"4348",2018-02-12,19.02,"PC"
"4349",2018-02-12,17.141,"PC"
"4350",2018-02-12,16.6885,"PC"
"4351",2018-02-12,17.236,"PC"
"4352",2018-02-12,18.37825,"PC"
"4353",2018-02-12,20.23375,"PC"
"4354",2018-02-12,20.3525,"PC"
"4355",2018-02-12,19.972,"PC"
"4356",2018-02-12,20.09075,"PC"
"4357",2018-02-12,20.0195,"PC"
"4358",2018-02-12,19.90025,"PC"
"4359",2018-02-12,19.71,"PC"
"4360",2018-02-12,19.59125,"PC"
"4361",2018-02-12,19.4725,"PC"
"4362",2018-02-12,19.25825,"PC"
"4363",2018-02-12,19.139,"PC"
"4364",2018-02-12,18.94875,"PC"
"4365",2018-02-12,19.02,"PC"
"4366",2018-02-12,18.94875,"PC"
"4367",2018-02-12,18.711,"PC"
"4368",2018-02-12,18.711,"PC"
"4369",2018-02-13,18.806,"PC"
"4370",2018-02-13,18.6635,"PC"
"4371",2018-02-13,18.54475,"PC"
"4372",2018-02-13,18.378,"PC"
"4373",2018-02-13,18.307,"PC"
"4374",2018-02-13,18.28325,"PC"
"4375",2018-02-13,18.3545,"PC"
"4376",2018-02-13,18.331,"PC"
"4377",2018-02-13,18.35475,"PC"
"4378",2018-02-13,18.402,"PC"
"4379",2018-02-13,18.47325,"PC"
"4380",2018-02-13,18.47325,"PC"
"4381",2018-02-13,18.47325,"PC"
"4382",2018-02-13,18.47325,"PC"
"4383",2018-02-13,18.497,"PC"
"4384",2018-02-13,18.52075,"PC"
"4385",2018-02-13,18.4495,"PC"
"4386",2018-02-13,18.37825,"PC"
"4387",2018-02-13,18.33075,"PC"
"4388",2018-02-13,18.40225,"PC"
"4389",2018-02-13,18.521,"PC"
"4390",2018-02-13,18.6635,"PC"
"4391",2018-02-13,18.8535,"PC"
"4392",2018-02-13,19.30575,"PC"
"4393",2018-02-13,19.7815,"PC"
"4394",2018-02-13,20.20975,"PC"
"4395",2018-02-13,20.66325,"PC"
"4396",2018-02-13,18.09225,"PC"
"4397",2018-02-13,17.7355,"PC"
"4398",2018-02-13,18.164,"PC"
"4399",2018-02-13,19.18725,"PC"
"4400",2018-02-13,20.211,"PC"
"4401",2018-02-13,20.99775,"PC"
"4402",2018-02-13,20.61575,"PC"
"4403",2018-02-13,21.6645,"PC"
"4404",2018-02-13,22.0945,"PC"
"4405",2018-02-13,22.262,"PC"
"4406",2018-02-13,21.90425,"PC"
"4407",2018-02-13,21.33225,"PC"
"4408",2018-02-13,20.90275,"PC"
"4409",2018-02-13,20.52075,"PC"
"4410",2018-02-13,20.258,"PC"
"4411",2018-02-13,20.091,"PC"
"4412",2018-02-13,19.972,"PC"
"4413",2018-02-13,19.972,"PC"
"4414",2018-02-13,19.9005,"PC"
"4415",2018-02-13,19.948,"PC"
"4416",2018-02-13,19.87675,"PC"
"4417",2018-02-14,19.82925,"PC"
"4418",2018-02-14,19.758,"PC"
"4419",2018-02-14,19.73425,"PC"
"4420",2018-02-14,19.61475,"PC"
"4421",2018-02-14,19.56725,"PC"
"4422",2018-02-14,19.496,"PC"
"4423",2018-02-14,19.32925,"PC"
"4424",2018-02-14,19.1155,"PC"
"4425",2018-02-14,19.0915,"PC"
"4426",2018-02-14,18.9965,"PC"
"4427",2018-02-14,19.02025,"PC"
"4428",2018-02-14,19.02,"PC"
"4429",2018-02-14,18.901,"PC"
"4430",2018-02-14,18.82975,"PC"
"4431",2018-02-14,18.78225,"PC"
"4432",2018-02-14,18.78225,"PC"
"4433",2018-02-14,18.806,"PC"
"4434",2018-02-14,18.73475,"PC"
"4435",2018-02-14,18.73475,"PC"
"4436",2018-02-14,18.616,"PC"
"4437",2018-02-14,18.5685,"PC"
"4438",2018-02-14,18.521,"PC"
"4439",2018-02-14,18.307,"PC"
"4440",2018-02-14,18.40225,"PC"
"4441",2018-02-14,18.63975,"PC"
"4442",2018-02-14,18.75875,"PC"
"4443",2018-02-14,19.139,"PC"
"4444",2018-02-14,19.35325,"PC"
"4445",2018-02-14,19.496,"PC"
"4446",2018-02-14,19.30575,"PC"
"4447",2018-02-14,19.40075,"PC"
"4448",2018-02-14,19.187,"PC"
"4449",2018-02-14,19.2105,"PC"
"4450",2018-02-14,18.92475,"PC"
"4451",2018-02-14,18.99625,"PC"
"4452",2018-02-14,18.9485,"PC"
"4453",2018-02-14,18.82975,"PC"
"4454",2018-02-14,18.711,"PC"
"4455",2018-02-14,18.54475,"PC"
"4456",2018-02-14,18.4735,"PC"
"4457",2018-02-14,18.37825,"PC"
"4458",2018-02-14,18.3545,"PC"
"4459",2018-02-14,18.402,"PC"
"4460",2018-02-14,18.402,"PC"
"4461",2018-02-14,18.2595,"PC"
"4462",2018-02-14,18.16425,"PC"
"4463",2018-02-14,18.069,"PC"
"4464",2018-02-14,17.974,"PC"
"4465",2018-02-15,17.75975,"PC"
"4466",2018-02-15,17.49825,"PC"
"4467",2018-02-15,17.35575,"PC"
"4468",2018-02-15,17.30825,"PC"
"4469",2018-02-15,17.16525,"PC"
"4470",2018-02-15,16.951,"PC"
"4471",2018-02-15,17.046,"PC"
"4472",2018-02-15,17.07,"PC"
"4473",2018-02-15,16.95075,"PC"
"4474",2018-02-15,16.85575,"PC"
"4475",2018-02-15,16.97475,"PC"
"4476",2018-02-15,16.9035,"PC"
"4477",2018-02-15,17.16525,"PC"
"4478",2018-02-15,17.4265,"PC"
"4479",2018-02-15,17.26025,"PC"
"4480",2018-02-15,17.47425,"PC"
"4481",2018-02-15,17.54575,"PC"
"4482",2018-02-15,17.617,"PC"
"4483",2018-02-15,17.5455,"PC"
"4484",2018-02-15,17.33175,"PC"
"4485",2018-02-15,17.23675,"PC"
"4486",2018-02-15,16.95075,"PC"
"4487",2018-02-15,16.78425,"PC"
"4488",2018-02-15,16.90325,"PC"
"4489",2018-02-15,17.04625,"PC"
"4490",2018-02-15,17.189,"PC"
"4491",2018-02-15,16.975,"PC"
"4492",2018-02-15,16.97475,"PC"
"4493",2018-02-15,17.11775,"PC"
"4494",2018-02-15,17.2365,"PC"
"4495",2018-02-15,17.28425,"PC"
"4496",2018-02-15,17.165,"PC"
"4497",2018-02-15,17.3555,"PC"
"4498",2018-02-15,17.427,"PC"
"4499",2018-02-15,17.26025,"PC"
"4500",2018-02-15,17.094,"PC"
"4501",2018-02-15,17.0465,"PC"
"4502",2018-02-15,17.213,"PC"
"4503",2018-02-15,17.28425,"PC"
"4504",2018-02-15,17.308,"PC"
"4505",2018-02-15,17.3555,"PC"
"4506",2018-02-15,17.40325,"PC"
"4507",2018-02-15,17.45075,"PC"
"4508",2018-02-15,17.61725,"PC"
"4509",2018-02-15,17.5695,"PC"
"4510",2018-02-15,17.61725,"PC"
"4511",2018-02-15,17.47475,"PC"
"4512",2018-02-15,17.21275,"PC"
"4513",2018-02-16,16.9745,"PC"
"4514",2018-02-16,16.6655,"PC"
"4515",2018-02-16,16.37975,"PC"
"4516",2018-02-16,16.21275,"PC"
