"","Measurement.Time","Value"
"188",2016-11-15,19.401
"189",2016-11-15,19.329625
"190",2016-11-15,19.496125
"191",2016-11-15,19.5675
"192",2016-11-16,19.46025
"193",2016-11-16,19.187
"194",2016-11-16,19.07975
"195",2016-11-16,18.81825
"196",2016-11-16,18.295125
"197",2016-11-16,17.736
"198",2016-11-16,17.307875
"199",2016-11-16,16.807375
"200",2016-11-16,16.6285
"201",2016-11-16,16.4025
"202",2016-11-16,16.545375
"203",2016-11-16,16.699875
"204",2016-11-16,16.759875
"205",2016-11-16,16.831625
"206",2016-11-16,16.962875
"207",2016-11-16,17.0105
"208",2016-11-16,16.91525
"209",2016-11-16,16.843875
"210",2016-11-16,16.86775
"211",2016-11-16,16.843875
"212",2016-11-16,16.7845
"213",2016-11-16,16.701
"214",2016-11-16,16.641375
"215",2016-11-16,16.141
"216",2016-11-16,15.89025
"217",2016-11-16,15.63975
"218",2016-11-16,15.31725
"219",2016-11-16,15.245
"220",2016-11-16,15.4605
"221",2016-11-16,15.352625
"222",2016-11-16,15.579125
"223",2016-11-16,16.20075
"224",2016-11-16,16.415
"225",2016-11-16,16.80825
"226",2016-11-16,17.046125
"227",2016-11-16,17.27225
"228",2016-11-16,17.438625
"229",2016-11-16,17.510125
"230",2016-11-16,17.67675
"231",2016-11-16,17.962125
"232",2016-11-16,18.176
"233",2016-11-16,18.401875
"234",2016-11-16,18.414125
"235",2016-11-16,18.723125
"236",2016-11-16,19.1985
"237",2016-11-16,19.46025
"238",2016-11-16,19.50825
"239",2016-11-16,19.5675
"240",2016-11-17,19.60325
"241",2016-11-17,19.496375
"242",2016-11-17,19.627375
"243",2016-11-17,19.412875
"244",2016-11-17,19.008375
"245",2016-11-17,18.65175
"246",2016-11-17,18.283
"247",2016-11-17,17.843
"248",2016-11-17,17.39025
"249",2016-11-17,17.14
"250",2016-11-17,17.652125
"251",2016-11-17,17.736
"252",2016-11-17,17.712
"253",2016-11-17,17.569125
"254",2016-11-17,17.5215
"255",2016-11-17,17.56925
"256",2016-11-17,17.712375
"257",2016-11-17,17.72425
"258",2016-11-17,17.71225
"259",2016-11-17,17.43875
"260",2016-11-17,17.40325
"261",2016-11-17,17.248375
"262",2016-11-17,17.1175
"263",2016-11-17,16.89125
"264",2016-11-17,16.748375
